row_num,content_id,content_type,created_at,body_preview
1294,post_98889692,post,2026-03-06 01:49:12,"Cara Sills Here's the 1st of 2 total Call Sheets you requested, this one contains the resources that will help you pay your bills &amp; expenses in Fountain Inn, SC! I'll post the Call Sheet for the resources that will help you with your credit card debt in the comments of this post. Let me know if I can help out with anything else! To assist with financial stability and resource coordination in Fountain Inn, South Carolina, I have compiled a list of 25 verified government and non-profit resourc"
1295,comment_144910790,comment,2026-03-06 01:44:30,Tammi Russell How To Bookmark (Save) a Post Have you ever worried that you won't be able to find a post again later that contains a lot of answers for you? https://lesko-help-2.mn.co/posts/how-to-save-a-post-to-return-to-time-and-again-54192534
1296,comment_144910779,comment,2026-03-06 01:44:11,Tammi Russell Here's a link to the Lesko Meta Grant Report. Check out section #3 for more grants that may be able to assist you with your electric bill. https://docs.google.com/document/d/1-i34IfpANc15ZFWwYjnc20psletS4flzmKHU2tQarN0/edit?usp=sharing
1297,post_98889517,post,2026-03-06 01:42:43,"Tammi Russell Here's the Call Sheet you requested to help you with your electric bill situation. Keep me updated on any changes with this situation so I can keep you informed in the event that a disconnect notice comes in. You can tag me on here or join any of my Q&amp;A's throughout the week. To assist with your final notice from the Tennessee Valley Electric Cooperative (TVEC) , I have compiled a Call Sheet of 25 verified resources in and around Savannah and Hardin County, TN. For a resident o"
1298,comment_144902468,comment,2026-03-05 22:19:37,Sabrina are you my host I've been trying to change my plan from monthly to yearly for a week I keep getting the run around can you help me ty my friend
1299,post_98884395,post,2026-03-05 22:10:15,"I am a songwriter, independent recording artist, and business owner living in LA."
1300,comment_144900576,comment,2026-03-05 21:41:26,Are there replays for the employed crowd?
1301,comment_144896603,comment,2026-03-05 20:18:27,You got me laughing the rest of the day thank you
1302,comment_144896079,comment,2026-03-05 20:06:13,Thank you
1303,comment_144895923,comment,2026-03-05 20:02:46,That’s great ����
1304,comment_144895175,comment,2026-03-05 19:47:16,That looks awesome. ��
1305,comment_144895142,comment,2026-03-05 19:46:41,Tammie Larson That’s what I’m talking about. ����
1306,comment_144887330,comment,2026-03-05 17:04:17,"Hello to you Michelle, the same to you! ���� Have a wonderful day! ������ Your friend Joey from Contractors Unlimited LLC in Wisconsin ��❤️"
1307,post_98873983,post,2026-03-05 16:52:15,Have a great day!
1308,comment_144880326,comment,2026-03-05 14:38:52,Grand rising everyone❤
1309,comment_144880057,comment,2026-03-05 14:33:05,Good morning. ☀️��
1310,comment_144877489,comment,2026-03-05 13:29:56,Wow! These are all great resources to help me get started. Thank you for reaching out to me!
1311,comment_144865343,comment,2026-03-05 04:38:36,Good night Tammie. I’ll keep you in the loop. ��
1312,comment_144865078,comment,2026-03-05 04:28:55,You go kitty ��
1313,comment_144864520,comment,2026-03-05 04:09:57,TY ….
1314,post_98837640,post,2026-03-05 03:42:57,I love the digital world. My favorite hobby is training algorithms. I want to create spaces for small businesses to win. Help them get on the algorithm. Using organic marketing to get there. Come take this walk with me. The goal is to grow and take over the industry.
1315,post_98835444,post,2026-03-05 01:51:15,"Hello Lesko-ites. Was at the Community Updates and saw the 9PM AI Tools, clicked the link, and saw that it was already complete at Feb 26th. Am I clicking too soon?"
1316,comment_144857432,comment,2026-03-05 01:02:03,��
1317,comment_144854806,comment,2026-03-04 23:54:16,"Wilmington, DE New Castle, DE"
1318,comment_144853871,comment,2026-03-04 23:30:14,I have a hard time getting to this class because I work until 3:30 pm everyday
1319,comment_144849668,comment,2026-03-04 22:01:22,Snack Athlete
1320,post_98830399,post,2026-03-04 21:49:45,Could I get the link to all the LeskoLovesAI reports?
1321,comment_144848605,comment,2026-03-04 21:39:07,Just seen the video. That’s awesome. ��
1322,comment_144847944,comment,2026-03-04 21:26:23,I’m going to see the video now.
1323,comment_144847805,comment,2026-03-04 21:23:45,I am looking forward to this session. Hope you are feeling better.
1324,comment_144847177,comment,2026-03-04 21:10:45,I live in Howell New Jersey whis is in Monmouth County. Thank You Misty
1325,comment_144847155,comment,2026-03-04 21:10:16,Thank you. �� ��
1326,comment_144847110,comment,2026-03-04 21:09:29,It can be done. Have faith. ��
1327,comment_144847050,comment,2026-03-04 21:08:22,You go girl. ��
1328,comment_144846927,comment,2026-03-04 21:05:50,Ah thank you. ��
1329,comment_144846244,comment,2026-03-04 20:51:15,"I want to make sure that I am on time. I live in Dallas TX , I am thinking that the meeting may start or I may be an hour behind the start time."
1330,post_98827580,post,2026-03-04 20:24:26,I am looking forward to seeing my success with this process and program.
1331,comment_144837924,comment,2026-03-04 18:01:01,Mesa Arizona
1332,comment_144836712,comment,2026-03-04 17:36:51,I'm at a steady pace. I'm going to plunge into The Basics of Grant Hunting step 3. It's not energy I need to worry about. It's other people calling me out to run an errand to this place or that.
1333,post_98818329,post,2026-03-04 17:13:09,I am presently doing volunteer work for my church and have devoted most of my time studying Theology with some college background.
1334,comment_144834014,comment,2026-03-04 16:48:21,I'm in for this (RSVP'd) but what do I do next. Thank you
1335,comment_144833800,comment,2026-03-04 16:44:49,My exact question as well
1336,post_98815736,post,2026-03-04 16:36:06,"Epoxy.LA , Founded in 2006, our family-owned business is dedicated to transforming dull concrete into durable, high-performance surfaces using advanced diamond grinding and premium polyaspartic topcoats. From residential garages to large-scale airplane hangars, owner Matt Sawyer personally oversees every project to ensure the highest standards of craftsmanship and customer satisfaction."
1337,comment_144832522,comment,2026-03-04 16:22:55,�� Going good.
1338,comment_144829730,comment,2026-03-04 15:31:59,Good morning Michelle.��
1339,comment_144829178,comment,2026-03-04 15:20:45,Yes. I’m going to give them a call right after my first cup of coffee
1340,comment_144829017,comment,2026-03-04 15:17:22,Good morning. Ready for another day. And thank you I’m already on it. Coffee is brewing
1341,comment_144826917,comment,2026-03-04 14:38:08,Getting my calendar together so I can get things done for a better tomorrow
1342,post_98810127,post,2026-03-04 14:07:44,"Hi, I’m Afton. I joined Lesko Help 2 to satisfy my knowledge and curiosity and to learn alongside others who share that drive. I’m here to listen deeply and offer guidance on navigating the military separation process, while I seek out new adventures and experiences with you all."
1343,comment_144825096,comment,2026-03-04 13:58:33,This is such helpful information. thank you so much. ❤
1344,comment_144825003,comment,2026-03-04 13:56:01,Patricia Hand thanks. Thats good. I hope it works out for you
1345,comment_144824884,comment,2026-03-04 13:53:19,This community is very confusing and I don’t have the time to try to learn it
1346,comment_144824835,comment,2026-03-04 13:52:14,Good morning how can I cancel my subscription asap
1347,comment_144813277,comment,2026-03-04 05:11:09,Tested when I needed to good night
1348,comment_144812920,comment,2026-03-04 04:53:58,Done!
1349,comment_144812086,comment,2026-03-04 04:20:48,Hi Misty! That's awesome. Thank you.
1350,comment_144811437,comment,2026-03-04 03:58:31,"Hey Michelle, haven’t seen you on here in a while. Hope all is well ����"
1351,comment_144810596,comment,2026-03-04 03:31:28,It's North Dakota and my zip code is 58104
1352,comment_144808502,comment,2026-03-04 02:34:13,Good night and sleep tight. ��
1353,comment_144808343,comment,2026-03-04 02:29:49,Tammie Larson Awesome ��. Kick myself in the buttocks for that. Not saving it
1354,comment_144807686,comment,2026-03-04 02:14:23,Good night guys. See you in the morning. Bright eyed and bushy tail.
1355,comment_144807252,comment,2026-03-04 02:04:53,That is so true Michelle. ��
1356,comment_144807165,comment,2026-03-04 02:02:39,Hi Tammie you sent me a message last night and I didn’t save it. Is there anyway you can send it again. Thanks
1357,post_98786571,post,2026-03-04 00:38:32,How do I get answers to post that TRoni sent me
1358,comment_144803515,comment,2026-03-04 00:32:05,Tammie Larson Why thank you!!
1359,comment_144802429,comment,2026-03-04 00:07:46,I am not sure why it keeps saying Chicago I’m in Wisconsin and have been trying to fix that
1360,comment_144800707,comment,2026-03-03 23:30:52,How long did it take you and how many calls did you have to make?
1361,comment_144800006,comment,2026-03-03 23:14:37,Thing is it's showing me a free version I think but I paid for mine
1362,post_98784906,post,2026-03-03 23:13:50,Life long painter.
1363,comment_144799857,comment,2026-03-03 23:11:33,"Dear Irma you need to do a post for yourself, not in the comment section of another person's post if you want to be responded to for your particular situation. look on the left hand of the Questions page &amp; it will say 'make a post' or something like that, then when you type in your post, {in the little box there on the left) it will show up separately on the questions page. I hope this helps."
1364,comment_144799515,comment,2026-03-03 23:04:37,"Hi Janine, If I were you, the first thing I would do is make up a small brochure with what you want to do , the plans you have to do it &amp; go to your local library &amp; tell them. You might want to do a couple of volunteer sessions at the library, so that the librarians &amp; people in your area get to know &amp; recognize you. Library's often have 'story times or reading times'. for children . have your brochures or cards ready. ***Also, check out some Homeschooling websites &amp; see how t"
1365,comment_144798768,comment,2026-03-03 22:50:48,it will say START HERE….:-}
1366,comment_144798703,comment,2026-03-03 22:49:44,"Hiluzinda, when you're on the site, look on the left side of your screen &amp; you'll see come tabs, when you go through them they will have vids to watch which explain how things work. HOpe this heps."
1367,comment_144798186,comment,2026-03-03 22:40:29,Thank you Misty! Youve been such a big help. I will get back on these this evening! Id like to get to a point where i can help others also.
1368,post_98782724,post,2026-03-03 22:13:48,Hello I may sound really dumb right now but I joined leskolovesai and I don't see how to get anywhere to learn the community
1369,comment_144794215,comment,2026-03-03 21:25:52,"Tammie Larson Had this link already but there is no 'RSVP' button that will simply provide a Zoom link. For some reason, it seems (and correct me if I'm wrong) that you MUST have the system send a calendar invite to some online calendar in order to get the Zoom link. I do not use an online calendar (and do not wish to use an online calendar)."
1370,comment_144792725,comment,2026-03-03 21:00:30,Red. Not great. Trying to RSVP for the 4 pm call and no answers. Asking that you guys just consider posting the zoom link somewhere without an RSVP required. It sure would save a lot of stress for newbs. :(
1371,comment_144792563,comment,2026-03-03 20:56:54,Happy Eclipse Day.. it was beautiful to watch this morning here in Michigan.
1372,comment_144792134,comment,2026-03-03 20:49:29,Feeling good so far ��
1373,comment_144792062,comment,2026-03-03 20:48:17,Green all around.
1374,comment_144792004,comment,2026-03-03 20:47:01,Pretty good
1375,comment_144791987,comment,2026-03-03 20:46:39,Red
1376,post_98779453,post,2026-03-03 20:28:27,I'm sure this Q has been asked/answered oodles of times already. Apologies! I am struggling to navigate things as a noob. Is there no way to RSVP for events with just our email? Does it have to be an actual online calendar? I do not have a personal online calendar. Thought maybe I could just save my events in the way I'm most comfortable—a paper calendar! (Luddite alert) Please let me know if that's possible. Thank you.
1377,comment_144790854,comment,2026-03-03 20:24:41,Thank you Tammie!
1378,comment_144790301,comment,2026-03-03 20:13:38,Thank you!
1379,comment_144789895,comment,2026-03-03 20:04:49,Hello thank you yes I definitely would love to join Im a bit conrfused on how to use this community
1380,comment_144789764,comment,2026-03-03 20:02:17,Im confused on how to use this community
1381,comment_144789710,comment,2026-03-03 20:01:06,"Sorry, I'm very new here. How to I RSVP for this event? I don't seen an 'RSVP' button on the events page or here. Thank you!"
1382,comment_144789510,comment,2026-03-03 19:56:42,C
1383,comment_144789448,comment,2026-03-03 19:55:25,Hello Im new to the community
1384,post_98776821,post,2026-03-03 19:52:10,US Army veteran and Berlin Berigade Alumm living the salt life Southwest Florida.
1385,comment_144789247,comment,2026-03-03 19:51:19,Sorry I'm late! Still doing office hours?
1386,comment_144784669,comment,2026-03-03 18:18:54,Good morning beautiful lady
1387,comment_144781761,comment,2026-03-03 17:24:09,Tammie Larson That's cute!
1388,comment_144779859,comment,2026-03-03 16:47:26,"Tammie Larson Good morning! I'm doing pretty well, esp. now that I've gotten myself logged into the system and…wow, wow, wow, my cup runneth over with all these amazing resources! Thank you! How are you?"
1389,comment_144779077,comment,2026-03-03 16:32:37,thank you ��
1390,comment_144777498,comment,2026-03-03 16:03:23,Tammie Larson thank you so very much!!!
1391,comment_144777441,comment,2026-03-03 16:02:23,Tammie Larson thank you!!!
1392,comment_144777160,comment,2026-03-03 15:56:51,Tammie Larson �� Thank you Tammy!
1393,comment_144774944,comment,2026-03-03 15:14:11,Good Morning All. ❤
1394,comment_144774751,comment,2026-03-03 15:10:17,Amen ��
1395,comment_144769032,comment,2026-03-03 12:57:23,Thank you
1396,comment_144768940,comment,2026-03-03 12:55:00,Tammie Larson I submitted request yesterday
1397,comment_144758901,comment,2026-03-03 05:11:07,Erik Mixon How To Bookmark (Save) a Post Have you ever worried that you won't be able to find a post again later that contains a lot of answers for you? https://lesko-help-2.mn.co/posts/how-to-save-a-post-to-return-to-time-and-again-54192534
1398,comment_144758888,comment,2026-03-03 05:10:44,"Erik Mixon Also, here's a link for the Start A Business space located in the Grant Workspaces section in the tab column. Check out ""The Course"", the step by step lesson plan you can start on your time, whenever you're ready, to learn more about the resources out there that can help you start your own business! https://lesko-help-2.mn.co/spaces/18083958?utm_source=manual"
1399,comment_144758839,comment,2026-03-03 05:08:47,Erik Mixon Here's the link for Amber's Live Call this Wednesday at 5:30pm Eastern. https://lesko-help-2.mn.co/posts/80348012?utm_source=manual
1400,comment_144758642,comment,2026-03-03 05:00:55,Erik Mixon Here's a link for the Vehicle Series! It contains the info for grants and programs that can possibly help you find a car in/around Detroit! https://docs.google.com/document/d/1MNMZTbuZ2whth6jUzUQceCpVPErBhHzBBV1xZsqlJJM/edit?usp=sharing
1401,comment_144758608,comment,2026-03-03 04:59:31,Erik Mixon How To Bookmark (Save) a Post Have you ever worried that you won't be able to find a post again later that contains a lot of answers for you? https://lesko-help-2.mn.co/posts/how-to-save-a-post-to-return-to-time-and-again-54192534
1402,comment_144758542,comment,2026-03-03 04:55:44,How To Bookmark (Save) a Post Have you ever worried that you won't be able to find a post again later that contains a lot of answers for you? https://lesko-help-2.mn.co/posts/how-to-save-a-post-to-return-to-time-and-again-54192534
1403,post_98740221,post,2026-03-03 04:55:18,"Erik Mixon Here's the 2nd Call Sheet you requested, this one contains the info for programs that will help you with job training and help cover any costs associated with training for a new career! To assist with your career transition in Detroit, I have compiled a list of 25 verified government offices and non-profit organizations active as of March 2, 2026 . In Michigan, the primary ""grant-like"" funding for career changes comes from the Workforce Innovation and Opportunity Act (WIOA) , which pr"
1404,comment_144758486,comment,2026-03-03 04:53:07,Erik Mixon How To Bookmark (Save) a Post Have you ever worried that you won't be able to find a post again later that contains a lot of answers for you? https://lesko-help-2.mn.co/posts/how-to-save-a-post-to-return-to-time-and-again-54192534
1405,comment_144758467,comment,2026-03-03 04:52:05,Erik Mixon Here's a link for the Lesko Meta Grant Report! Check out section #3 for more grants &amp; programs that will help you pay your bills! There's over 30 sections in this report that contain info for grants that will help you pay for almost anything! Browse through it when you get a chance! https://docs.google.com/document/d/1-i34IfpANc15ZFWwYjnc20psletS4flzmKHU2tQarN0/edit?usp=sharing
1406,comment_144758438,comment,2026-03-03 04:50:59,Those trees looks like they are close to the power lines.
1407,post_98739938,post,2026-03-03 04:48:52,"Erik Mixon Here's the 1st of 4 total Call Sheets you requested during the Q&amp;A! This one contains the info for resources that will help you pay your bills &amp; expenses in Detroit, MI! I'll post some links for the Meta Grant Report in the comments on this post. Let me know if you need anything else! To help you achieve financial stability in Detroit, I have compiled a Call Sheet of 25 verified government offices and non-profit organizations. Most emergency aid in Detroit is coordinated throu"
1408,comment_144758152,comment,2026-03-03 04:38:34,Good night. See you guys in the morning
1409,post_98739629,post,2026-03-03 04:37:17,"Hey everyone, Chris here. My background is in building complete systems from the ground up — taking an idea and creating the entire infrastructure around it to make it successful. I'm here because I see grants as another one of those systems, and it's one I'm determined to master. I'm not focused on a specific project right now; my goal is to learn the entire process, from discovery and research to writing a proposal that can't be ignored. I'm looking forward to learning from all of you who have"
1410,comment_144757220,comment,2026-03-03 04:04:36,"ABSOLUTELY never give up, EVEN AFTER 20 call and 20 NO's. stop take a deep breath ,a drink of water, and mke 2 more calls they are the likely to hit, but that don't work got get a good nights sleep and get good night sleep,when you wake up shoot for 20 more call your number will catch up you by then. Ye snimber mater but only if you make the contacts, I know this works. Good luck all ��"
1411,comment_144757052,comment,2026-03-03 03:57:49,��
1412,comment_144757048,comment,2026-03-03 03:57:39,How To Bookmark (Save) a Post Have you ever worried that you won't be able to find a post again later that contains a lot of answers for you? https://lesko-help-2.mn.co/posts/how-to-save-a-post-to-return-to-time-and-again-54192534
1413,post_98738538,post,2026-03-03 03:55:32,"Johnny Gawf Here's the Call Sheet you requested for resources that will help you pay your bills &amp; expenses in Portland, OR. Make direct contact with each one of these organizations and keep records of every call! Let me know if you need anything else! To assist with your financial stability in Portland, Oregon, I have compiled a list of 25 verified government offices and non-profit organizations. In Multnomah County, the primary entry point for emergency assistance is 211info , which acts as"
1414,comment_144756667,comment,2026-03-03 03:44:01,Vivia Van Dale Vivia van Dale You're still showing up as having 2 accounts here for Lesko Help! You can email Mary at leskohelp@gmail.com to get one of those accounts closed so you're not double charged every month!! You won't lose any info we've put together for you!
1415,comment_144756629,comment,2026-03-03 03:42:35,Thank you so much!
1416,comment_144756575,comment,2026-03-03 03:40:38,Thank you Ms. Gates!! I do what I can! ��
1417,post_98738183,post,2026-03-03 03:39:50,"Cynthia S Here's a link to the Caregiver Series. You can find info about grants and programs that will pay you to be Dalia's caregiver where you're currently staying, or if y'all do end up having to move from there. If you want more info about Caregiver grants &amp; programs, let me know and I'll put together something for you! https://docs.google.com/document/d/1Fye0d17UOWxVAKMI-56fVcmO6PLTPZvq2Zw-2WAYVIk/edit?usp=sharing"
1418,comment_144756393,comment,2026-03-03 03:34:23,How To Bookmark (Save) a Post Have you ever worried that you won't be able to find a post again later that contains a lot of answers for you? https://lesko-help-2.mn.co/posts/how-to-save-a-post-to-return-to-time-and-again-54192534
1419,comment_144756386,comment,2026-03-03 03:34:11,"Steven Hough Steven Hough Lastly, if you're wondering why your name is highlighted twice, it's because there are 2 accounts in Lesko Help under your name. Since it's a very unique name I'll assume they both belong to you. If that is the case, send an email to Mary Pacey at leskohelp@gmail.com to have one of the accounts closed so you're not double charged every month! Just type help canceling my account in the Subject line of the email and she'll respond in time. You may have to send her an emai"
1420,comment_144756208,comment,2026-03-03 03:28:40,Steven Hough Steven Hough Here's a link to the Credit and Debt Series! There's info in here that will help you find more programs that will help you with your credit card debt. https://docs.google.com/document/d/1YuJPX5M9_vK7IfGulygqC9yB9YAeeUXqVxjjd9rOvYM/edit?usp=sharing
1421,comment_144756074,comment,2026-03-03 03:24:05,How To Bookmark (Save) a Post Have you ever worried that you won't be able to find a post again later that contains a lot of answers for you? https://lesko-help-2.mn.co/posts/how-to-save-a-post-to-return-to-time-and-again-54192534
1422,comment_144756039,comment,2026-03-03 03:23:09,"Steven Hough Steven Hough Here's a link to the Healthcare Assistance Unit located in the Grant Workspaces here in Lesko Help 2! Check out Lesson 2 in ""The Course"" for Key Organizations that will help you pay your medical expenses no matter what state you live in! https://lesko-help-2.mn.co/spaces/18453836?utm_source=manual"
1423,post_98737800,post,2026-03-03 03:21:18,"Steven Hough Steven Hough Here's the 1st of 2 total Call Sheets you requested. This one contains the resources that will help you pay your medical expenses in/around Casper, Wyoming! Let me know if you have any questions about any of the information, or if you need anything else! To help you manage medical expenses in and around Casper, Wyoming, I have compiled a list of 25 verified government offices and non-profit organizations. Since you are looking for medical financial assistance, I have pr"
1424,comment_144755139,comment,2026-03-03 02:55:37,"March 10th, funding breakthrough"
1425,comment_144754175,comment,2026-03-03 02:28:54,"Ah, just saw the session was Cancelled due to illness. Yes, feel better Sabrina ��"
1426,comment_144753305,comment,2026-03-03 02:05:00,"Not sure how this works, but, I have been waiting for this call to begin since around 7:30 pm CST, logged into Zoom. Is it necessary to be logged in through another app to listen to the Open Office call?"
1427,post_98735578,post,2026-03-03 02:00:14,"Hi, I’m Angela. I joined Lesko Help 2 to explore the different funding opportunities available for various life situations, and I’m excited to learn with you all. I bring a perspective that looks outside the box and into other ways of thinking, so we can uncover avenues you might not have considered. I’m a lover of all cultures and hope to someday own land in the USA with a tiny home village and abroad."
1428,comment_144751054,comment,2026-03-03 01:08:32,Tammie Larson Looks comfy
1429,comment_144751006,comment,2026-03-03 01:07:33,Tammie Larson That’s me researching and reading
1430,comment_144750605,comment,2026-03-03 00:58:44,Thanks ���� Tony for being an Amazing person
1431,comment_144750452,comment,2026-03-03 00:55:17,Thank you
1432,comment_144750120,comment,2026-03-03 00:48:05,You have a good night. I’ll see you tomorrow morning ��
1433,comment_144749411,comment,2026-03-03 00:32:02,How To Bookmark (Save) a Post Have you ever worried that you won't be able to find a post again later that contains a lot of answers for you? https://lesko-help-2.mn.co/posts/how-to-save-a-post-to-return-to-time-and-again-54192534
1434,post_98733065,post,2026-03-03 00:31:50,"Vivia van Dale Vivia Van Dale Here's the Call Sheet you requested for resources that will help you and your son open your own restaurant/catering business in Rockdale County, GA! I'll tag Amber Hawkins in this post so she can assist you with creating a custom grant plan to help assist you throughout the process!! To help you launch your restaurant or catering business in Rockdale County, I have compiled a list of 25 verified government offices and non-profit organizations. While direct ""free mon"
1435,comment_144749255,comment,2026-03-03 00:28:59,How To Bookmark (Save) a Post Have you ever worried that you won't be able to find a post again later that contains a lot of answers for you? https://lesko-help-2.mn.co/posts/how-to-save-a-post-to-return-to-time-and-again-54192534
1436,comment_144749225,comment,2026-03-03 00:28:15,Christine Jackson Here's a link to the Home Purchase Series! It contains additional information about grants &amp; programs available to assist you during the home buying process! https://docs.google.com/document/d/1otI6weUJDOrWHPsilC3qk6-6MumBmRlf_3e9gJAeAUs/edit?usp=sharing
1437,post_98732878,post,2026-03-03 00:26:52,"Christine Jackson Here's the Call Sheet you requested for resources that will help you buy a home as a first-time home buyer in Los Angeles, CA! I'll create a separate post that will have all the information you need to reach out to our Business Expert, Amber Hawkins, and any other info you need to get started! To help you achieve homeownership in Los Angeles, I have compiled a list of 25 verified government offices and non-profit organizations. A massive opportunity is currently active: the Cal"
1438,comment_144748283,comment,2026-03-03 00:05:49,How To Bookmark (Save) a Post Have you ever worried that you won't be able to find a post again later that contains a lot of answers for you? https://lesko-help-2.mn.co/posts/how-to-save-a-post-to-return-to-time-and-again-54192534
1439,comment_144748271,comment,2026-03-03 00:05:36,leonardh1111@yahoo.com Homollka Here's a link to the Vehicle Series. It contains info that will help you find the resources that will help pay for any car repairs you may need or to assist you with buying a new car. https://docs.google.com/document/d/1MNMZTbuZ2whth6jUzUQceCpVPErBhHzBBV1xZsqlJJM/edit?usp=sharing
1440,comment_144748154,comment,2026-03-03 00:02:55,How To Bookmark (Save) a Post Have you ever worried that you won't be able to find a post again later that contains a lot of answers for you? https://lesko-help-2.mn.co/posts/how-to-save-a-post-to-return-to-time-and-again-54192534
1441,comment_144748139,comment,2026-03-03 00:02:34,Getting a email and it in my junk mail
1442,post_98732469,post,2026-03-03 00:01:25,"leonardh1111@yahoo.com Homollka Here's the other 2 Call Sheets you requested. One will be below in this post, the other link will be in the comments on this post. The link below is for the resources that will help you pay your bills &amp; other expenses in Collins, GA. To assist with your goal of financial stability as a senior in Collins, Georgia, I have compiled a Call Sheet of 25 verified government offices and non-profit organizations. In Tattnall County, the Heart of Georgia Altamaha Area A"
1443,post_98732391,post,2026-03-02 23:57:31,"leonardh1111@yahoo.com Homollka Here's the 1st of 3 total Call Sheets I've prepared for you. This one contains the info for resources that will help you pay for a new roof, as well as any other home repairs you may need. Let me know if you have any questions about the info. To assist with your goal of maintaining a safe home in Collins, Georgia, I have compiled a Call Sheet of 25 verified government offices and non-profit organizations. For a senior in Tattnall County, the USDA Section 504 Grant"
1444,comment_144747901,comment,2026-03-02 23:56:31,��
1445,comment_144747713,comment,2026-03-02 23:52:11,"Cynthia S You don't have to be on the actual mortgage to consult an attorney to ""ask for advice"" on what can be done to help you. Florida also DOES allow you to fix the problem (aka-get homeowners insurance) to prevent the issue from going to court. Here's some info I found on the situation below. Facing a reverse mortgage foreclosure for a homeowners insurance lapse is a serious, but often fixable, situation. In Florida, you have options and resources available to help you keep your home, even "
1446,comment_144746820,comment,2026-03-02 23:31:02,How To Bookmark (Save) a Post Have you ever worried that you won't be able to find a post again later that contains a lot of answers for you? https://lesko-help-2.mn.co/posts/how-to-save-a-post-to-return-to-time-and-again-54192534
1447,comment_144746809,comment,2026-03-02 23:30:49,How To Bookmark (Save) a Post Have you ever worried that you won't be able to find a post again later that contains a lot of answers for you? https://lesko-help-2.mn.co/posts/how-to-save-a-post-to-return-to-time-and-again-54192534
1448,comment_144746778,comment,2026-03-02 23:30:11,"Cynthia S All of the resources in this Call Sheet also help cover the costs of any in home aide's she will need once she gets settled. You can also be her in home aide and be paid through several Caregiver programs. If you'd like any more info about this, just let me know! Here's a link to the Healthcare Assistance Unit in the Grant Workspaces located in the Tab Column. Check out Lesson 2 in ""The Course"" for info on Key Organizations that will help you and Dalia cover any additional medical expe"
1449,comment_144746683,comment,2026-03-02 23:27:35,Thank you very very much!
1450,comment_144746491,comment,2026-03-02 23:23:32,"Cynthia S Here's a copy of the Lesko Meta Grant Report. Check out section #3 for more grants &amp; programs that will help you pay bills and other expenses no matter where you are. There's over 30 sections in this report, and they contain info about grants and programs that will help with just about anything imaginable! So, browse through it when you get a chance.. https://docs.google.com/document/d/1-i34IfpANc15ZFWwYjnc20psletS4flzmKHU2tQarN0/edit?usp=sharing"
1451,post_98731326,post,2026-03-02 23:19:54,"Cynthia S Hey Cynthia! Here's the 1st of 3 total Call Sheets I prepared for you. This one contains the resources that will help you pay any bills &amp; expenses you have in Sunrise, FL. If you have any questions, please let me know, or you can always go to the Questions Channel and create a new post for a fast response from the Staff! To help you manage your bills and expenses as a disabled cancer survivor in Sunrise, FL, I have compiled a Call Sheet of 25 verified government offices and non-pro"
1452,post_98730521,post,2026-03-02 22:52:29,"I would also like to ask for cancellation. This website is a nightmare, so many emails, so much information. It’s nothing but stress. And nobody helps with any personal matter. This website is for 400 million people, not for personal attention, I don’t even know where to start or where to turn here. Please cancel my subscription!"
1453,comment_144744615,comment,2026-03-02 22:48:39,Hello
1454,comment_144742061,comment,2026-03-02 22:01:46,Thank you
1455,comment_144742023,comment,2026-03-02 22:01:09,Hey Cynthia S I'm getting ready to upload yours and several more I've created. I'll tag you in the post so you'll be notified soon as there up!
1456,comment_144741821,comment,2026-03-02 21:57:31,Made a few calls and received resources via email
1457,comment_144736253,comment,2026-03-02 20:12:33,Thank you!
1458,comment_144735235,comment,2026-03-02 19:52:07,"You need to go to YouTube university and learn how to stretch properly to combat pain, and sitting for long periods of time. It may help with easing symptoms. Good luck"
1459,comment_144733439,comment,2026-03-02 19:18:43,From Cynthia S. member Please Help. Can't find the spreadsheet Tony Woodworth sent me. Also cannot find my question on this questions channel where Misty already answered me. Also don't see the notifications button either. Please advise.
1460,post_98721848,post,2026-03-02 19:16:37,Hi
1461,comment_144731136,comment,2026-03-02 18:34:27,I needed to see this to make me stop procrastinating
1462,post_98717787,post,2026-03-02 17:35:06,Dr Paul here I’ve already joined but I keep getting promotions to keep joining again and again about 12 a day. I’ve sent specific questions in my email. I get no response to those questions or even acknowledgment of my emails some of the instructions to do what I’m thinking of doing or giving me The things you’re telling us to do. Don’t even exist on the website so it’s very confusing and I’m getting no answers.
1463,comment_144725707,comment,2026-03-02 16:59:04,Tammie Larson 19134
1464,comment_144722661,comment,2026-03-02 16:07:50,"Gotta lay down again, sorry"
1465,comment_144722606,comment,2026-03-02 16:07:03,Thank you so much �� for the encouragement ❤️
1466,comment_144715632,comment,2026-03-02 13:47:30,Tammie Larson thank you
1467,comment_144715605,comment,2026-03-02 13:46:53,All of the above button please.
1468,comment_144714529,comment,2026-03-02 13:17:38,"Tammie Larson a grateful heart creates a light heart. Slept well last evening. Most rest I got in I don’t know how long. Woke up with words to a song entitled “If That Isn’t Love” then heaven’s a myth, there’s no stars in the sky because even death He remembered…"
1469,comment_144706899,comment,2026-03-02 07:47:11,Greetings b from Ohio Sabrina�� Giesler ! Chris Gallagher here and I attended live 2.25 with Amber at 530 and was told there be a replay. Is there a way ALSO a way to find along time ago a replay because i remember her saying to search my name but I don't don't know that was all about. Of course I'll re check but I just wanted to get the ball rolling as well. Thank you in advance.
1470,comment_144703277,comment,2026-03-02 04:25:08,Good night guys. See you tomorrow morning
